version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/frequency/depth_bst,stick,0.500,0.346,"(500, 500)",,0.154,0.000,20000,20
final,dumb_iterate_ratios_w/frequency/depth_bst,stick,0.500,0.355,"(53, 47)",,0.145,0.009,20000,20
