version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/depth_bst,stick,0.100,0.352,"(500, 500)",,0.252,0.000,20000,20
final,dumb_iterate/frequency/depth_bst,stick,0.100,0.093,"(1000, 100)",,0.007,0.039,20000,20
