version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/depth_bst,stick,0.800,0.326,"(500, 500)",,0.474,0.000,20000,20
final,dumb_enumerate_ratios_w2/frequency/depth_bst,stick,0.800,0.366,"(50, 50)",,0.434,0.009,20000,20
