version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/even_list,len,5.000,2.004,"(500, 500)",,2.996,0.000,0,0
final,dumb_enumerate_ratios_w2/frequency/even_list,len,5.000,5.752,"(15, 85)",,0.752,0.003,0,0
