version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/even_list,nil,0.100,0.000,"(500, 500)",,0.100,0.000,0,0
final,dumb_enumerate_ratios_w2/frequency/even_list,nil,0.100,0.000,"(100, 0)",,0.100,0.003,0,0
