version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/sized_list_5,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(488.000, 252.000, 127.000, 61.000, 30.000, 23.000, 11.000, 5.000, 1.000, 0.000, 2.000)","(500, 500, 500, 500, 500, 500, 500, 500, 500, 500)", 2553.858,2532.832,0.000,0,0
final,greedy_enumerate/unrolled/sized_list_5,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(301.000, 204.000, 66.000, 115.000, 91.000, 58.000, 57.000, 13.000, 21.000, 15.000, 59.000)","(70, 30, 70, 30, 85, 15, 70, 30, 70, 30)", 859.088,838.062,0.004,0,0
