version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(26.000, 248.000, 726.000)","(500, 500, 500, 500)", 767.768,758.280,0.001,20000,20
final,dumb_enumerate/frequency/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(262.000, 438.000, 300.000)","(1000, 200, 300, 700)", 51.464,41.976,6.802,20000,20
