version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/rb_tree,black,0.200,0.533,"(500, 500, 500, 500)",,0.333,0.000,20000,20
final,dumb_enumerate/frequency/rb_tree,black,0.200,0.333,"(1, 900, 800, 1)",,0.133,6.640,20000,20
