version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/depth_bst,h_bal,2.000,0.848,"(500, 500)",,1.152,0.000,0,0
final,greedy_enumerate/frequency/depth_bst,h_bal,2.000,0.892,"(9, 90)",,1.108,0.003,0,0
