version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(506.000, 137.000, 64.000, 75.000, 47.000, 171.000)","(500, 500)", 895.856,881.789,0.000,0,0
final,greedy_enumerate/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(498.000, 143.000, 61.000, 54.000, 69.000, 175.000)","(50, 50)", 862.856,848.789,0.003,0,0
