version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/unrolled/depth_bst,stick,0.500,0.355,"(500, 500, 500, 500, 500, 500)",,0.145,0.000,20000,20
final,dumb_enumerate_ratios_w/unrolled/depth_bst,stick,0.500,0.500,"(12, 88, 53, 47, 50, 50)",,0.000,0.554,20000,20
