version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(518.000, 125.000, 78.000, 67.000, 48.000, 164.000)","(500, 500, 500, 500, 500, 500)", 942.332,928.265,0.000,20000,20
final,dumb_enumerate_ratios_w/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(285.000, 204.000, 58.000, 179.000, 40.000, 234.000)","(28, 71, 100, 0, 28, 71)", 287.612,273.545,0.619,20000,20
