version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/frequency/depth_tree,h_bal,1.500,0.890,"(500, 500)",,0.610,0.000,20000,20
final,dumb_iterate_ratios_smaller/frequency/depth_tree,h_bal,1.500,1.234,"(25, 75)",,0.266,0.006,20000,20
