version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(491.000, 152.000, 64.000, 42.000, 28.000, 223.000)","(500, 500)", 923.348,909.281,0.000,20000,20
final,dumb_iterate_ratios_smaller/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(469.000, 136.000, 68.000, 47.000, 31.000, 249.000)","(50, 50)", 849.512,835.445,0.005,20000,20
