version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,LoadedDice,black,0.200,0.507,"(500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500)",,0.307,0.001,20000,20
final,LoadedDice,black,0.200,0.364,"(959, 339, 41, 763, 603, 927, 806, 958, 421, 1017, 670, 369, 696, 116, 425, 808, 743, 528, 555, 579, 921, 410, 684, 342, 816, 14, 541, 230, 528, 502, 837, 838, 446, 983, 23, 37, 119, 557, 265, 688)",,0.164,28.022,20000,20
