version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/depth_bst,min_height,3.000,1.507,"(500, 500, 500, 500)",,-1.493,0.000,20000,20
final,dumb_iterate_ratios/parametrized/depth_bst,min_height,3.000,0.000,"(100, 0, 100, 0)",,-3.000,0.071,20000,20
