version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/depth_tree,h_bal,2.000,0.944,"(500, 500, 500, 500)",,1.056,0.000,20000,20
final,dumb_iterate_ratios/parametrized/depth_tree,h_bal,2.000,1.399,"(10, 90, 100, 0)",,0.601,0.080,20000,20
