version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/sized_list_5,nil,0.100,0.491,"(500, 500, 500, 500, 500, 500, 500, 500, 500, 500)",,0.391,0.000,0,0
final,greedy_enumerate/unrolled/sized_list_5,nil,0.100,0.115,"(50, 50, 50, 50, 50, 50, 100, 0, 85, 15)",,0.015,0.005,0,0
