version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/depth_bst,h_bal,2.000,0.757,"(500, 500)",,1.243,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/depth_bst,h_bal,2.000,1.378,"(25, 75)",,0.622,0.004,20000,20
