version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/depth_bst,stick,0.500,0.376,"(500, 500)",,0.124,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/depth_bst,stick,0.500,0.362,"(50, 50)",,0.138,0.004,20000,20
