version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/sized_list,len,5.000,1.045,"(500, 500, 500, 500)",,3.955,0.000,20000,20
final,parametrized/sized_list,len,5.000,5.005,"(153, 1098, 86, 47)",,0.005,5.754,20000,20
