version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/depth_tree,stick,0.800,0.323,"(500, 500)",,0.477,0.000,20000,20
final,dumb_iterate_ratios_w2/frequency/depth_tree,stick,0.800,0.329,"(53, 47)",,0.471,0.011,20000,20
