version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/depth_tree,h_bal,1.500,0.888,"(500, 500)",,0.612,0.001,0,0
final,dumb_iterate_ratios_w2/frequency/depth_tree,h_bal,1.500,1.251,"(30, 70)",,0.249,0.007,0,0
