version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(512.000, 124.000, 68.000, 51.000, 43.000, 202.000)","(500, 500)", 964.388,950.321,0.000,20000,20
final,dumb_iterate/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(444.000, 129.000, 54.000, 51.000, 41.000, 281.000)","(600, 700)", 799.616,785.549,0.047,20000,20
