version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/depth_tree,h_bal,1.500,0.869,"(500, 500)",,0.631,0.000,20000,20
final,dumb_iterate/frequency/depth_tree,h_bal,1.500,1.403,"(400, 1000)",,0.097,0.051,20000,20
