version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/even_list,nil,0.100,0.000,"(500, 500, 500, 500)",,0.100,0.001,20000,20
final,dumb_iterate_ratios/parametrized/even_list,nil,0.100,0.000,"(0, 100, 0, 100)",,0.100,0.031,20000,20
