version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/depth_bst_5,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(524.000, 121.000, 88.000, 54.000, 59.000, 154.000)","(500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500)", 962.444,948.377,0.000,0,0
final,greedy_enumerate/unrolled/depth_bst_5,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(157.000, 207.000, 208.000, 170.000, 86.000, 172.000)","(50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 9, 90, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 0, 100, 50, 50, 50, 50, 50, 50, 85, 15, 50, 50, 50, 50, 50, 50, 0, 100, 50, 50, 85, 15)", 59.852,45.785,0.062,0,0
