version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/unrolled/depth_bst,h_bal,0.300,0.754,"(500, 500, 500, 500, 500, 500)",,0.454,0.000,0,0
final,dumb_enumerate_ratios_w2/unrolled/depth_bst,h_bal,0.300,0.318,"(15, 85, 90, 9, 90, 9)",,0.018,0.121,0,0
