version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/sized_list,len,5.000,1.085,"(500, 500, 500, 500)",,3.915,0.000,0,0
final,greedy_enumerate/parametrized/sized_list,len,5.000,6.427,"(9, 90, 0, 100)",,1.427,0.002,0,0
