version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/depth_tree,h_bal,2.000,0.893,"(500, 500)",,1.107,0.000,20000,20
final,dumb_enumerate/frequency/depth_tree,h_bal,2.000,1.358,"(300, 700)",,0.642,0.050,20000,20
