version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/depth_tree,min_stick,0.100,0.352,"(500, 500)",,0.252,0.000,20000,20
final,dumb_enumerate/frequency/depth_tree,min_stick,0.100,0.000,"(1000, 1)",,-0.100,0.044,20000,20
