version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/sized_list,min_len,5.000,1.028,"(500, 500, 500, 500)",,-3.972,0.000,20000,20
final,dumb_iterate_ratios_w2/unrolled/sized_list,min_len,5.000,0.000,"(100, 0, 100, 0)",,-5.000,0.023,20000,20
