version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/depth_bst,stick,0.800,0.342,"(500, 500)",,0.458,0.000,20000,20
final,dumb_iterate/frequency/depth_bst,stick,0.800,0.362,"(100, 100)",,0.438,0.038,20000,20
