version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/depth_bst,height,5.000,1.518,"(500, 500)",,3.482,0.001,20000,20
final,dumb_enumerate/frequency/depth_bst,height,5.000,5.000,"(1, 900)",,0.000,0.044,20000,20
