version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/unrolled/sized_list,len,5.000,1.018,"(500, 500, 500, 500)",,3.982,0.000,20000,20
final,dumb_enumerate_ratios/unrolled/sized_list,len,5.000,4.588,"(10, 90, 20, 80)",,0.412,0.009,20000,20
