version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/unrolled/sized_list,min_nil,0.100,0.506,"(500, 500, 500, 500)",,0.406,0.000,20000,20
final,dumb_enumerate_ratios/unrolled/sized_list,min_nil,0.100,0.000,"(0, 100, 0, 100)",,-0.100,0.009,20000,20
