version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(525.000, 111.000, 80.000, 44.000, 29.000, 211.000)","(500, 500, 500, 500)", 1049.864,1035.797,0.001,20000,20
final,parametrized/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(352.000, 101.000, 88.000, 96.000, 99.000, 264.000)","(85, 365, 720, 33)", 383.372,369.305,16.393,20000,20
