version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/depth_tree,uni_height,5.000,"(525.000, 111.000, 80.000, 44.000, 29.000, 211.000)","(500, 500, 500, 500)", 908.220,895.628,0.001,50000,50
final,parametrized/depth_tree,uni_height,5.000,"(375.000, 131.000, 77.000, 68.000, 90.000, 259.000)","(249, 561, 889, 117)", 417.600,405.008,42.238,50000,50
