version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(487.000, 134.000, 59.000, 48.000, 35.000, 237.000)","(500, 500, 500, 500, 500, 500)", 909.824,895.757,0.000,0,0
final,greedy_enumerate/unrolled/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(478.000, 195.000, 72.000, 74.000, 39.000, 142.000)","(50, 50, 70, 30, 50, 50)", 793.124,779.057,0.004,0,0
