version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(26.000, 248.000, 726.000)","(500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500)", 767.768,758.280,0.002,20000,20
final,unrolled/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(333.000, 333.000, 334.000)","(940, 181, 802, 838, 99, 626, 332, 745, 141, 474, 835, 611, 234, 66, 612, 755, 731, 158, 45, 536)", 0.002,-9.486,27.095,20000,20
