version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(512.000, 237.000, 126.000, 58.000, 33.000, 18.000, 9.000, 5.000, 0.000, 1.000, 1.000)","(500, 500)", 2729.814,2708.788,0.000,20000,20
final,dumb_enumerate_ratios/frequency/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(206.000, 153.000, 121.000, 107.000, 73.000, 68.000, 53.000, 45.000, 35.000, 21.000, 118.000)","(20, 80)", 345.432,324.406,0.004,20000,20
