version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/depth_bst,stick,0.100,0.363,"(500, 500)",,0.263,0.000,20000,20
final,dumb_iterate_ratios_w2/frequency/depth_bst,stick,0.100,0.142,"(86, 14)",,0.042,0.010,20000,20
