version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(496.000, 260.000, 122.000, 54.000, 29.000, 22.000, 9.000, 5.000, 2.000, 1.000, 0.000)","(500, 500, 500, 500)", 2661.372,2640.346,0.000,20000,20
final,dumb_iterate_ratios_w2/unrolled/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(131.000, 141.000, 92.000, 113.000, 60.000, 71.000, 54.000, 61.000, 47.000, 45.000, 185.000)","(14, 86, 17, 83)", 232.132,211.106,0.027,20000,20
