version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(515.000, 247.000, 115.000, 63.000, 30.000, 16.000, 7.000, 3.000, 2.000, 1.000, 1.000)","(500, 500, 500, 500)", 2791.128,2770.102,0.000,20000,20
final,dumb_enumerate/parametrized/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(87.000, 98.000, 92.000, 84.000, 87.000, 83.000, 84.000, 92.000, 90.000, 97.000, 106.000)","(1, 1000, 900, 100)", 5.576,-15.450,3.495,20000,20
