version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/sized_list,nil,0.100,0.503,"(500, 500, 500, 500)",,0.403,0.001,20000,20
final,dumb_enumerate/parametrized/sized_list,nil,0.100,0.100,"(100, 1000, 200, 1000)",,0.000,3.211,20000,20
