version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/sized_list,min_nil,0.100,0.498,"(500, 500, 500, 500)",,0.398,0.000,20000,20
final,dumb_enumerate/parametrized/sized_list,min_nil,0.100,0.000,"(1, 1000, 1, 1000)",,-0.100,3.238,20000,20
