version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/even_list,len,5.000,1.892,"(500, 500)",,3.108,0.000,0,0
final,greedy_enumerate/frequency/even_list,len,5.000,6.967,"(9, 90)",,1.967,0.002,0,0
