version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/sized_list,uni_len,10.000,"(491.000, 244.000, 137.000, 75.000, 24.000, 13.000, 8.000, 4.000, 2.000, 2.000, 0.000)","(500, 500)", 2358.440,2338.765,0.000,80000,80
final,frequency/sized_list,uni_len,10.000,"(147.000, 122.000, 117.000, 85.000, 81.000, 80.000, 66.000, 62.000, 37.000, 45.000, 158.000)","(126, 647)", 169.260,149.585,26.473,80000,80
