version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/frequency/depth_tree,h_bal,0.300,0.867,"(500, 500)",,0.567,0.000,20000,20
final,dumb_iterate_ratios/frequency/depth_tree,h_bal,0.300,0.269,"(70, 30)",,0.031,0.010,20000,20
