version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/frequency/depth_tree,min_stick,0.100,0.306,"(500, 500)",,0.206,0.000,20000,20
final,dumb_iterate_ratios/frequency/depth_tree,min_stick,0.100,0.000,"(0, 100)",,-0.100,0.008,20000,20
