version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/rb_tree,black,0.333,0.534,"(500, 500, 500, 500)",,0.201,0.001,0,0
final,greedy_enumerate/frequency/rb_tree,black,0.333,0.333,"(0, 100, 100, 0)",,0.000,0.008,0,0
