version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/even_list,min_len,5.000,1.972,"(500, 500, 500, 500)",,-3.028,0.000,20000,20
final,dumb_iterate_ratios/unrolled/even_list,min_len,5.000,1.000,"(100, 0, 0, 100)",,-4.000,0.020,20000,20
