version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(509.000, 256.000, 129.000, 51.000, 25.000, 16.000, 6.000, 2.000, 4.000, 2.000, 0.000)","(500, 500)", 2792.800,2771.774,0.000,20000,20
final,dumb_enumerate_ratios_w2/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(190.000, 153.000, 108.000, 92.000, 77.000, 64.000, 52.000, 42.000, 38.000, 36.000, 148.000)","(17, 83)", 306.514,285.488,0.003,20000,20
