version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/even_list,min_len,5.000,1.957,"(500, 500)",,-3.043,0.000,20000,20
final,frequency/even_list,min_len,5.000,1.000,"(282, 1)",,-4.000,6.068,20000,20
