version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/even_list,uni_len,11.000,"(0.000, 486.000, 243.000, 141.000, 63.000, 41.000, 15.000, 4.000, 5.000, 1.000, 1.000, 0.000)","(500, 500)", 2622.393,2601.367,0.000,50000,50
final,frequency/even_list,uni_len,11.000,"(0.000, 150.000, 135.000, 118.000, 103.000, 74.000, 82.000, 63.000, 56.000, 45.000, 34.000, 140.000)","(134, 658)", 271.693,250.667,22.522,50000,50
