version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/sized_list,min_len,5.000,0.928,"(500, 500)",,-4.072,0.000,5000,10
final,frequency/sized_list,min_len,5.000,0.004,"(601, 4)",,-4.996,1.008,5000,10
