version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/sized_list,uni_len,10.000,"(491.000, 244.000, 137.000, 75.000, 24.000, 13.000, 8.000, 4.000, 2.000, 2.000, 0.000)","(500, 500)", 2358.440,2338.765,0.000,50000,50
final,frequency/sized_list,uni_len,10.000,"(158.000, 123.000, 129.000, 92.000, 81.000, 79.000, 58.000, 55.000, 48.000, 42.000, 135.000)","(129, 629)", 166.820,147.145,20.326,50000,50
