version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/sized_list,min_len2,5.000,1.027,"(500, 500)",,1.645,0.000,5000,10
final,frequency/sized_list,min_len2,5.000,1.851,"(377, 713)",,1.645,1.556,5000,10
