version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/sized_list,uni_len,10.000,"(518.000, 239.000, 122.000, 54.000, 31.000, 23.000, 5.000, 5.000, 2.000, 0.000, 1.000)","(500, 500)", 2547.900,2528.225,0.000,20000,20
final,frequency/sized_list,uni_len,10.000,"(146.000, 143.000, 112.000, 86.000, 84.000, 90.000, 53.000, 57.000, 49.000, 37.000, 143.000)","(109, 563)", 171.380,151.705,7.813,20000,20
