version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/parametrized/sized_list,len,5.000,0.981,"(500, 500, 500, 500)",,4.019,0.000,20000,20
final,dumb_enumerate_ratios_smaller/parametrized/sized_list,len,5.000,5.003,"(0, 100, 100, 0)",,0.003,0.007,20000,20
