version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(504.000, 144.000, 75.000, 55.000, 51.000, 171.000)","(500, 500)", 891.464,877.397,0.001,20000,20
final,frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(377.000, 133.000, 96.000, 76.000, 59.000, 259.000)","(345, 449)", 472.232,458.165,17.684,20000,20
