version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/sized_list_1_const,min_len,5.000,0.978,"(500, 500, 500)",,-4.022,0.000,20000,20
final,parametrized/sized_list_1_const,min_len,5.000,0.003,"(615, 2, 3)",,-4.997,5.687,20000,20
