version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/sized_list_1_const,min_nil,0.100,0.473,"(500, 500, 500)",,0.373,0.000,20000,20
final,parametrized/sized_list_1_const,min_nil,0.100,0.036,"(3, 688, 261)",,-0.064,5.018,20000,20
