version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(513.000, 246.000, 112.000, 66.000, 32.000, 13.000, 11.000, 5.000, 1.000, 1.000, 0.000)","(500, 500, 500)", 2761.186,2740.160,0.000,20000,20
final,dumb_iterate_ratios_smaller/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(79.000, 78.000, 74.000, 95.000, 81.000, 92.000, 86.000, 77.000, 98.000, 75.000, 165.000)","(0, 100, 100)", 73.930,52.904,0.006,20000,20
